ID,floor,lift,district,street,community,area,toward,model,rent
rent0262,低楼层/31层,有,朝阳,酒仙桥,阳光上东,207.00㎡,东 南 北,4室2厅2卫,29700
rent0263,低楼层/6层,有,海淀,西三旗,华鸿家园,95.00㎡,南 北,2室2厅1卫,6600
rent0264,高楼层/6层,无,大兴,黄村中,兴政西里,96.00㎡,南 北,3室1厅1卫,4400
rent0265,低楼层/15层,有,朝阳,大望路,石韵浩庭,59.00㎡,西 北,1室1厅1卫,9000
rent0266,低楼层/11层,有,大兴,旧宫,国韵村,108.58㎡,南 北,3室1厅1卫,8000
rent0267,高楼层/24层,有,朝阳,双井,合生国际花园,100.00㎡,东 北,2室1厅1卫,13000
rent0268,高楼层/6层,无,顺义,顺义城,裕龙二区,94.00㎡,南 北,3室1厅1卫,3300
rent0269,低楼层/17层,有,房山,阎村,绿城百合公寓玉泉苑,93.60㎡,南 北,2室2厅1卫,3100
rent0270,低楼层/24层,有,朝阳,太阳宫,火星园,103.00㎡,南 北,2室1厅1卫,14500
rent0271,中楼层/6层,无,海淀,新街口,索家坟,45.40㎡,东,1室1厅1卫,6300
rent0272,低楼层/6层,无,朝阳,芍药居,芍药居2号院,63.72㎡,南 北,2室1厅1卫,7500
rent0273,低楼层/6层,有,昌平,回龙观,TBD住总万科天地,137.00㎡,南,4室1厅3卫,16000
rent0274,高楼层/11层,有,大兴,天宫院,熙兆大厦,47.00㎡,东,2房间1卫,3300
rent0275,高楼层/18层,有,朝阳,朝青,天鹅湾北区,110.75㎡,西 北,3室2厅2卫,20000
rent0276,中楼层/25层,有,朝阳,芍药居,世奥国际中心,71.75㎡,南,1房间1卫,7800
rent0277,低楼层/15层,无,海淀,清河,高巢,69.55㎡,北,3房间1卫,21000
rent0278,低楼层/12层,有,大兴,高米店,绿地中央广场,50.57㎡,东,2房间1卫,5600
rent0279,中楼层/8层,有,朝阳,望京,大西洋新城C区,141.00㎡,西南 东北,3室2厅2卫,21000
rent0280,中楼层/24层,有,朝阳,国展,力鸿花园,91.15㎡,西,2室2厅1卫,10000
rent0281,中楼层/30层,有,朝阳,奥林匹克公园,天朗园,232.43㎡,南,4室2厅2卫,28000
rent0282,中楼层/6层,无,通州,潞苑,小潞邑,108.00㎡,南 北,2室1厅1卫,4000
rent0283,中楼层/17层,有,东城,崇文门,新景家园东区,56.88㎡,南,1室1厅1卫,7300
rent0284,低楼层/9层,有,大兴,南中轴机场商务区,金色漫香郡南区,126.35㎡,南 北,3室1厅2卫,3800
rent0285,低楼层/25层,有,朝阳,芍药居,世奥国际中心,101.08㎡,东,2房间1卫,13000
rent0286,高楼层/16层,有,朝阳,百子湾,金泰先锋北区,138.00㎡,南 北,3室2厅2卫,13800
rent0287,高楼层/6层,有,海淀,西北旺,西山壹号院,280.00㎡,南 北,3室1厅2卫,33000
rent0288,高楼层/6层,无,大兴,亦庄,三羊里,78.00㎡,南 北,2室1厅1卫,4200
rent0289,低楼层/28层,有,朝阳,望京,方恒国际中心,80.00㎡,东北,2房间1卫,12000
rent0290,低楼层/16层,有,海淀,厂洼,厂洼西街6号院,83.00㎡,东南,2室1厅1卫,12800
rent0291,低楼层/21层,有,海淀,苏州桥,长远天地,309.15㎡,西北,3室1厅2卫,51000
rent0292,低楼层/18层,有,通州,通州其它,台湖银河湾,80.00㎡,南 北,3室1厅1卫,7500
rent0293,中楼层/18层,有,大兴,西红门,鸿坤理想城大满贯,67.84㎡,南,1室0厅1卫,4500
rent0294,中楼层/24层,有,朝阳,劲松,华腾北塘商务中心,201.89㎡,南 北,4房间0卫,36230
rent0295,高楼层/15层,有,大兴,大兴其它,中海云熙,66.00㎡,南 北,1室1厅1卫,2200
rent0296,高楼层/31层,有,石景山,古城,金融街长安中心,80.00㎡,东北,3房间1卫,8000
rent0297,低楼层/34层,有,朝阳,望京,东亚望京中心,107.00㎡,西南,3房间1卫,9800
rent0298,中楼层/4层,有,通州,潞苑,中建红杉溪谷,208.00㎡,南 北,5室2厅3卫,16000
rent0299,高楼层/18层,有,朝阳,双井,富力城A区,135.36㎡,南,3室1厅2卫,21000
rent0300,低楼层/7层,无,海淀,上地,上地西里,114.20㎡,南 北,2室1厅1卫,12000
rent0301,高楼层/4层,无,通州,万达,新城东里,50.00㎡,南 北,2室1厅1卫,3000
rent0302,中楼层/9层,有,通州,临河里,香溪家园,80.99㎡,南,1室1厅1卫,5500
rent0303,高楼层/9层,有,海淀,清河,橡树湾二期,210.00㎡,南 北,3室2厅2卫,23000
rent0304,高楼层/27层,有,西城,马连道,茗筑,84.86㎡,西南,2室1厅1卫,8000
rent0305,高楼层/16层,有,大兴,高米店,绿地中央广场,58.00㎡,南,1房间1卫,4200
rent0306,中楼层/16层,有,朝阳,朝阳门外,朝阳门北大街,58.00㎡,南,1室1厅1卫,9000
rent0307,高楼层/6层,无,大兴,枣园,清源西里,65.00㎡,西 北,2室1厅1卫,4000
rent0308,低楼层/3层,,大兴,枣园,新安里,34.24㎡,南,2室1厅1卫,2900
rent0309,高楼层/24层,有,石景山,苹果园,金顶街五区,98.02㎡,东南,2室1厅1卫,6500
rent0310,低楼层/11层,有,通州,果园,巴克摩界,95.00㎡,南 北,2室1厅1卫,5000
rent0311,低楼层/14层,有,朝阳,国展,静安西街,52.00㎡,东南,2室1厅1卫,6800
rent0312,高楼层/6层,无,海淀,军博,羊坊店居民楼,41.00㎡,南 北,1室1厅1卫,4900
rent0313,高楼层/6层,无,海淀,苏州桥,三义庙北,44.80㎡,南,1室1厅1卫,6500
rent0314,中楼层/18层,有,丰台,成寿寺,鑫源国际,53.00㎡,南,3房间1卫,16000
rent0315,高楼层/2层,无,昌平,北七家,翡翠公园,112.00㎡,南 北,3室1厅2卫,9500
rent0316,低楼层/4层,无,丰台,青塔,万科紫苑,105.00㎡,东 南 西,3室1厅1卫,7600
rent0317,中楼层/5层,无,海淀,中关村,科育小区,47.60㎡,南 北,2室1厅1卫,8200
rent0318,中楼层/10层,有,朝阳,潘家园,华威西里,50.00㎡,南,1室1厅1卫,6400
rent0319,中楼层/14层,有,昌平,立水桥,招商嘉铭珑原,190.14㎡,南,4室2厅3卫,20000
rent0320,高楼层/26层,无,石景山,古城,中海寰宇天下熙山府,85.00㎡,南,2室1厅1卫,8200
rent0321,高楼层/27层,有,朝阳,太阳宫,火星园,93.55㎡,南,2室1厅1卫,14500
rent0322,高楼层/6层,无,大兴,科技园区,长丰园一区,87.90㎡,南 北,2室1厅1卫,4000
rent0323,低楼层/6层,有,大兴,亦庄开发区其它,金隅·金麟府,89.00㎡,南 北,3室1厅1卫,6300
rent0324,高楼层/18层,有,通州,玉桥,合生滨江帝景二期,99.00㎡,南,3室1厅1卫,6800
rent0325,中楼层/6层,无,通州,玉桥,玉桥南里,50.00㎡,南,1室0厅1卫,3300
rent0326,低楼层/12层,有,海淀,定慧寺,玲珑天地,44.00㎡,北,1房间1卫,5200
rent0327,低楼层/6层,无,丰台,卢沟桥,卢沟桥南里,60.00㎡,南 北,2室1厅1卫,4300
rent0328,中楼层/28层,有,丰台,科技园区,天下儒寓,101.14㎡,南 西,2室2厅1卫,8000
rent0329,低楼层/11层,有,昌平,回龙观,流星花园三区,122.00㎡,南 北,3室1厅2卫,9000
rent0330,低楼层/6层,无,门头沟,滨河西区,霁月园,70.50㎡,西 北,2室1厅1卫,4000
rent0331,低楼层/32层,有,朝阳,四惠,东恒时代一期,142.00㎡,东南,3室2厅2卫,13000
rent0332,中楼层/16层,有,朝阳,望京,LOFTEL,180.60㎡,西,1室0厅2卫,21000
rent0333,高楼层/5层,有,昌平,回龙观,琥珀天地,65.56㎡,南,1房间0卫,6800
rent0334,低楼层/30层,有,朝阳,欢乐谷,北京华侨城2号院,171.00㎡,南 北,3室2厅2卫,14500
rent0335,中楼层/22层,有,通州,北关,绿地中央广场,44.00㎡,北,1室1厅2卫,4800
rent0336,低楼层/16层,有,顺义,马坡,鲁能7号院水岸公馆,120.00㎡,南 北,3室2厅1卫,5500
rent0337,高楼层/6层,有,朝阳,三元桥,UHN国际村,141.00㎡,南 北,3室1厅2卫,17800
rent0338,高楼层/18层,有,丰台,科技园区,吉利双星,122.27㎡,西 西北,2室1厅2卫,7000
rent0339,低楼层/31层,有,朝阳,三元桥,凤凰城三期,186.00㎡,南 北,3室2厅2卫,28000
rent0340,中楼层/41层,有,朝阳,CBD,SOHO现代城,141.00㎡,西,2室1厅1卫,18000
rent0341,中楼层/5层,无,通州,果园,挂车厂宿舍,53.00㎡,南,2室1厅1卫,3400
rent0342,低楼层/24层,有,通州,通州其它,紫运南里二区,90.00㎡,南,2室1厅1卫,5100
rent0343,低楼层/6层,无,丰台,大红门,建欣苑四里,50.00㎡,南,1室1厅1卫,4300
rent0344,中楼层/27层,有,丰台,方庄,芳城园一区,97.00㎡,南 北,2室2厅1卫,7800
rent0345,中楼层/9层,有,顺义,后沙峪,江山赋,97.00㎡,南 北,2室1厅1卫,7700
rent0346,中楼层/6层,无,朝阳,管庄,管庄东里,73.00㎡,南 北,3室1厅1卫,5000
rent0347,高楼层/18层,有,西城,阜成门,展览路,50.40㎡,南 北,1室1厅1卫,7200
rent0348,高楼层/6层,无,西城,马甸,裕中西里,59.90㎡,南 北,2室1厅1卫,8000
rent0349,高楼层/6层,无,海淀,二里庄,太极小区,42.00㎡,东,1室1厅1卫,6500
rent0350,高楼层/28层,有,朝阳,潘家园,弘善家园,63.47㎡,南,2室1厅1卫,7200
rent0351,高楼层/25层,有,石景山,鲁谷,远洋山水,112.64㎡,南 北,2室2厅1卫,8000
rent0352,中楼层/18层,有,朝阳,双井,广渠路,63.00㎡,东,2室1厅1卫,7500
rent0353,高楼层/26层,有,通州,武夷花园,京贸国际城,74.60㎡,南,2室1厅1卫,4300
rent0354,中楼层/4层,有,亦庄开发区,亦庄开发区其它,悦廷,52.41㎡,东 西,3房间2卫,6000
rent0355,低楼层/20层,有,朝阳,东大桥,圣世一品,105.27㎡,东 北,2室1厅1卫,19000
rent0356,中楼层/11层,有,昌平,立水桥,合立方,54.00㎡,东 西,3房间2卫,8800
rent0357,低楼层/6层,无,大兴,高米店,康盛园,90.00㎡,南 北,3室1厅1卫,4500
rent0358,低楼层/27层,有,朝阳,朝青,国美第一城2号院,243.07㎡,西南,4室2厅2卫,22000
rent0359,高楼层/11层,有,通州,武夷花园,加华印象街,93.00㎡,西北,2室1厅1卫,4100
rent0360,高楼层/21层,有,丰台,玉泉营,鸿业兴园一区,115.00㎡,东南,3室2厅1卫,9000
rent0361,高楼层/26层,有,石景山,鲁谷,远洋山水,142.37㎡,南 北,3室2厅2卫,12500
rent0362,低楼层/31层,有,朝阳,CBD,SOHO现代城,143.00㎡,东,3室1厅1卫,18000
rent0363,低楼层/22层,有,丰台,七里庄,庄维多摩市三期,115.00㎡,西南,2室1厅1卫,10500
rent0364,中楼层/12层,有,房山,良乡,北京时代广场,65.00㎡,东南,2房间1卫,3700
rent0365,低楼层/10层,有,西城,金融街,华荣公寓,221.41㎡,南 北,1室0厅0卫,132846
rent0366,低楼层/26层,有,通州,武夷花园,京贸国际城,141.35㎡,南 北,3室1厅1卫,7500
rent0367,低楼层/16层,有,朝阳,常营,北京像素南区,80.00㎡,西南,3房间2卫,10000
rent0368,低楼层/20层,有,西城,广安门,荣丰2008,21.53㎡,北,1室0厅1卫,3800
rent0369,高楼层/24层,有,朝阳,亚运村,荣尊堡国际俱乐部公寓,205.44㎡,西南,3室2厅2卫,26000
rent0370,中楼层/12层,有,朝阳,管庄,朗廷,48.22㎡,南,1房间0卫,4300
rent0371,高楼层/11层,有,顺义,马坡,香悦四季,138.00㎡,南 北,4室2厅2卫,6800
rent0372,中楼层/16层,无,海淀,皂君庙,皂君庙甲16号院,91.00㎡,南 北,2室1厅1卫,13500
rent0373,低楼层/18层,有,朝阳,豆各庄,恒大御景湾,90.00㎡,南,2室1厅1卫,4500
rent0374,高楼层/6层,无,昌平,北七家,望都家园,142.41㎡,南 北,3室2厅2卫,5700
rent0375,低楼层/9层,有,昌平,东关,随园,90.00㎡,南 北,2室1厅2卫,4900
rent0376,高楼层/7层,有,海淀,公主坟,颐源居小区,267.00㎡,南,3室2厅2卫,30000
rent0377,低楼层/2层,无,昌平,昌平其它,珠江壹千栋三期,1000.00㎡,东 南 西 北,9室6厅6卫,43000
rent0378,高楼层/5层,无,海淀,五棵松,北太平路16号院,44.00㎡,南 北,1室1厅1卫,5000
rent0379,中楼层/7层,有,大兴,大兴其它,北京城建北京密码,62.00㎡,南 北,4房间2卫,2300
rent0380,低楼层/3层,无,丰台,科技园区,国际花园,400.62㎡,南 北,6室2厅4卫,70000
rent0381,高楼层/11层,有,大兴,大兴新机场,富力丹麦小镇D区,137.00㎡,南 北,3室1厅2卫,4800
rent0382,中楼层/4层,无,门头沟,城子,绿岛家园,94.00㎡,南 北,2室1厅1卫,4300
rent0383,低楼层/6层,无,大兴,科技园区,明春西园,60.00㎡,南 北,2室1厅1卫,3200
rent0384,高楼层/11层,有,大兴,高米店,康盛园,112.40㎡,南 北,3室1厅2卫,5500
rent0385,中楼层/27层,有,朝阳,潘家园,京瑞大厦,220.50㎡,南,3室1厅2卫,26400
rent0386,低楼层/27层,有,朝阳,朝阳公园,棕榈泉国际公寓,192.60㎡,东 南 北,3室2厅2卫,30000
rent0387,中楼层/11层,有,朝阳,中央别墅区,瑞悦府,89.00㎡,南 北,3室1厅1卫,11000
rent0388,低楼层/6层,有,大兴,南中轴机场商务区,金色漫香郡北区,200.00㎡,南,5室4厅2卫,5000
rent0389,低楼层/3层,无,昌平,昌平其它,珠江紫宸山,737.77㎡,东 南 西 北,6室4厅4卫,30000
rent0390,低楼层/20层,有,顺义,顺义城,金汉绿港五区,87.00㎡,南,2室1厅1卫,4800
rent0391,高楼层/6层,有,大兴,观音寺,双河南里,76.00㎡,东 西,2室1厅1卫,2900
rent0392,中楼层/9层,有,大兴,南中轴机场商务区,金色漫香郡南区,90.50㎡,南 北,2室1厅1卫,3300
rent0393,中楼层/26层,有,门头沟,滨河西区,熙旺中心,72.59㎡,南 西,3房间1卫,4100
rent0394,低楼层/6层,无,大兴,高米店,泰中花园,100.00㎡,西南,3室1厅1卫,4800
rent0395,高楼层/6层,无,密云,密云镇,学府花园,85.82㎡,南 北,2室2厅2卫,2500
rent0396,中楼层/11层,有,东城,东花市,天娇园,133.00㎡,南 北,3室2厅2卫,15800
rent0397,中楼层/16层,有,海淀,白石桥,大慧寺21号院,69.40㎡,南 西,2室1厅1卫,10000
rent0398,中楼层/12层,有,东城,崇文门,新景家园东区,82.00㎡,南 北,2室1厅1卫,9500
rent0399,中楼层/4层,无,通州,潞苑,V7九间堂,232.00㎡,南 北,4室1厅3卫,25000
rent0400,地下室/3层,无,通州,九棵树(家乐福),世爵源墅,337.63㎡,南 北,5室3厅4卫,20000
rent0401,高楼层/6层,无,朝阳,首都机场,南平里,56.00㎡,南,2室1厅1卫,3600
rent0402,高楼层/14层,有,东城,广渠门,忠实里,65.00㎡,东 西,2室1厅1卫,8500
rent0403,低楼层/6层,无,通州,九棵树(家乐福),阿尔法社区,48.00㎡,西,2室1厅1卫,4000
rent0404,低楼层/5层,无,通州,马驹桥,金地格林6,239.00㎡,南 北,3室2厅2卫,14000
rent0405,低楼层/11层,有,顺义,马坡,香悦四季,115.00㎡,南 北,3室2厅2卫,5500
rent0406,低楼层/12层,有,亦庄开发区,亦庄,春华屋,161.00㎡,南 北,3室1厅2卫,8800
rent0407,中楼层/15层,有,顺义,马坡,香悦四季,33.00㎡,西,1房间1卫,2100
rent0408,中楼层/7层,无,丰台,科技园区,富锦嘉园四区,100.00㎡,南 北,2室2厅1卫,6700
rent0409,高楼层/12层,有,顺义,顺义城,广厦鑫苑,148.00㎡,南 北,4室2厅2卫,5500
rent0410,中楼层/16层,有,朝阳,芍药居,樱花中路,64.00㎡,南,2室1厅1卫,7300
rent0411,中楼层/7层,无,门头沟,城子,阁外山水,100.00㎡,南 北,2室1厅1卫,4500
rent0412,低楼层/24层,有,通州,临河里,海棠湾一期,90.38㎡,南,3室2厅1卫,10000
rent0413,低楼层/5层,有,昌平,北七家,翡翠公园,90.00㎡,南 北,2室2厅2卫,8500
rent0414,中楼层/27层,有,朝阳,望京,东煌大厦,111.00㎡,南,2房间1卫,21450
rent0415,高楼层/11层,有,通州,潞苑,K2清水湾嘉园,83.91㎡,东 南,3室1厅1卫,4000
rent0416,中楼层/14层,有,朝阳,望京,国风北京一期,121.00㎡,南 北,2室2厅1卫,15000
rent0417,中楼层/8层,有,海淀,西二旗,燕尚园,132.00㎡,南 北,3室2厅2卫,13500
rent0418,高楼层/18层,有,朝阳,朝阳公园,泛海国际樱海园,246.00㎡,南 北,4室2厅3卫,45000
rent0419,低楼层/6层,无,丰台,太平桥,太平桥东里,54.00㎡,南,2室1厅1卫,7200
rent0420,高楼层/7层,有,东城,和平里,和平里五区,56.25㎡,南 西,1室1厅1卫,8000
rent0421,中楼层/21层,有,丰台,马家堡,东亚三环,61.00㎡,西,2房间1卫,6200
rent0422,中楼层/9层,有,昌平,南邵,长滩壹号,106.00㎡,南 北,3室2厅1卫,7200
rent0423,高楼层/11层,有,朝阳,双井,富力城B区,248.00㎡,南 北,5室2厅3卫,27000
rent0424,低楼层/4层,无,大兴,观音寺,海子角西里,88.00㎡,南 北,2室1厅1卫,3300
rent0425,中楼层/16层,有,顺义,顺义城,西辛北区,72.25㎡,西,2室1厅1卫,4300
rent0426,低楼层/18层,有,朝阳,劲松,劲松南路,71.00㎡,西南,2室1厅1卫,7200
rent0427,高楼层/20层,有,朝阳,和平里,和平街西苑,79.00㎡,西南,2室1厅1卫,9000
rent0428,中楼层/14层,有,昌平,立水桥,招商嘉铭珑原,170.00㎡,南 北,3室1厅2卫,18000
rent0429,高楼层/10层,有,朝阳,朝阳门外,吉庆里小区,106.72㎡,东 南 西,2室1厅1卫,14000
rent0430,低楼层/4层,无,朝阳,惠新西街,惠新里小区,60.00㎡,南,2室1厅1卫,6900
rent0431,中楼层/6层,无,房山,良乡,文化路社区,58.83㎡,南 北,2室1厅1卫,2500
rent0432,低楼层/24层,有,通州,武夷花园,金融街武夷融御,72.00㎡,南 北,2室1厅1卫,4800
rent0433,中楼层/31层,有,朝阳,CBD,建外SOHO,165.26㎡,东南 南,2室1厅1卫,23000
rent0434,中楼层/6层,无,通州,九棵树(家乐福),阿尔法社区三期,90.00㎡,南 北,2室1厅1卫,4400
rent0435,高楼层/15层,有,朝阳,朝青,华纺易城,88.99㎡,东南,2室1厅1卫,9100
rent0436,高楼层/5层,无,昌平,昌平其它,沙河一通,65.95㎡,南 北,2室1厅1卫,3600
rent0437,高楼层/5层,无,海淀,中关村,黄庄小区,82.00㎡,南 北,3室1厅1卫,13800
rent0438,地下室/2层,无,大兴,大兴新机场,富力丹麦小镇A区,377.99㎡,南 北,5室2厅5卫,18000
rent0439,低楼层/6层,无,大兴,高米店,郁花园二里,67.00㎡,南 北,2室1厅1卫,4500
rent0440,低楼层/17层,有,朝阳,朝青,天鹅湾南区,176.40㎡,西北,3室2厅3卫,23000
rent0441,低楼层/18层,有,房山,长阳,徜徉嘉园8号院,139.00㎡,南 北,3室2厅2卫,5800
rent0442,低楼层/6层,无,朝阳,潘家园,松榆西里,78.50㎡,东 南 西,3室1厅1卫,6500
rent0443,高楼层/6层,无,丰台,丰台其它,杜家坎小区,54.84㎡,南 北,2室1厅1卫,3500
rent0444,高楼层/6层,无,海淀,田村,海澜中苑,76.86㎡,南 北,2室1厅1卫,6600
rent0445,高楼层/31层,有,朝阳,东大桥,新城国际,147.00㎡,东 南,3室1厅2卫,30000
rent0446,中楼层/6层,无,通州,北关,西潞苑小区,80.00㎡,南 北,3室1厅1卫,4200
rent0447,中楼层/32层,有,朝阳,东大桥,新城国际,90.00㎡,西北,1室1厅1卫,18500
rent0448,低楼层/18层,有,通州,临河里,华远铭悦,89.00㎡,南,2室1厅1卫,4800
rent0449,中楼层/28层,有,石景山,石景山其它,金隅滨和园7号院,58.60㎡,南,1室1厅1卫,3400
rent0450,低楼层/6层,无,海淀,上地,马连洼1号院,49.00㎡,南,1室1厅1卫,6400
rent0451,中楼层/6层,无,朝阳,垡头,翠成馨园B区,123.78㎡,南 北,3室2厅2卫,9000
rent0452,中楼层/5层,有,昌平,回龙观,琥珀天地,54.61㎡,东,1房间0卫,4500
rent0453,中楼层/9层,有,丰台,岳各庄,大成郡,136.00㎡,东 西,3室1厅2卫,11500
rent0454,高楼层/18层,有,门头沟,滨河西区,临镜苑,156.00㎡,南 北,4室2厅2卫,6800
rent0455,高楼层/16层,有,顺义,马坡,鲁能7号院颐景溪园,118.00㎡,南 北,3室2厅2卫,4500
rent0456,中楼层/13层,有,顺义,顺义其它,中建国际城,83.00㎡,南 北,2室1厅1卫,4800
rent0457,高楼层/29层,有,丰台,科技园区,怡海花园恒泰园,256.00㎡,东北,3室1厅3卫,20000
rent0458,高楼层/6层,无,海淀,紫竹桥,北无宿舍,64.00㎡,南 北,2室1厅1卫,7500
rent0459,高楼层/6层,有,大兴,南中轴机场商务区,一品嘉园西区,82.44㎡,南 北,2室1厅1卫,2500
rent0460,低楼层/3层,无,昌平,天通苑,天通公园里,80.00㎡,南 北,4房间2卫,6000
rent0461,低楼层/18层,有,房山,阎村,天恒乐活城,76.40㎡,南,2室1厅1卫,2800
rent0462,高楼层/12层,有,大兴,大兴新机场,御园E区,78.00㎡,南 北,2室1厅1卫,2000
rent0463,中楼层/10层,有,东城,安定门,六铺炕,58.00㎡,东,2室1厅1卫,8300
rent0464,高楼层/25层,有,丰台,刘家窑,嘉业大厦一期,230.00㎡,南 北,4室2厅2卫,18000
rent0465,中楼层/11层,有,昌平,回龙观,京投发展公园悦府,91.51㎡,东南,2室1厅1卫,7600
rent0466,中楼层/11层,有,通州,武夷花园,月亮城堡,58.00㎡,南,1室0厅1卫,3600
rent0467,中楼层/22层,有,海淀,知春路,学院国际大厦,34.80㎡,北,1室1厅1卫,10000
rent0468,高楼层/6层,无,海淀,定慧寺,恩济里小区,57.30㎡,南 北,2室1厅1卫,7500
rent0469,中楼层/20层,有,朝阳,百子湾,美利山,241.00㎡,东 西,4室1厅3卫,25000
